isrc,upc,track_title,artist,label,home_market,dsp,territory,reporting_period,streams,revenue_usd,currency,transaction_id
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Boomplay,NG,2025-Q1,28014,2.8014,USD,4a88c328-0f46-4a
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Boomplay,GB,2025-Q1,22480,4.496,USD,c1878dc9-4b73-4c
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Boomplay,US,2025-Q1,16761,3.3522,USD,2a0354ba-cc98-41
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Boomplay,KE,2025-Q1,13473,1.3473,USD,3f0d4e1a-d011-45
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Boomplay,FR,2025-Q1,8486,1.6972,USD,23a6f98b-f9b9-40
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Boomplay,AE,2025-Q1,6869,1.3738,USD,5eec8b3c-1977-43
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Boomplay,EG,2025-Q1,4180,0.836,USD,955a6f5f-c40f-48
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Deezer,ZA,2025-Q1,77985,101.3805,USD,030aefc1-94d7-45
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Deezer,NG,2025-Q1,15942,4.7826,USD,654cf831-77d9-4a
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Deezer,GB,2025-Q1,14823,44.469,USD,ec2753e8-f7c3-4f
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Deezer,US,2025-Q1,11211,14.5743,USD,f7a8739e-7688-4f
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Deezer,KE,2025-Q1,8582,11.1566,USD,04813f90-4c58-48
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Deezer,FR,2025-Q1,5960,16.688,USD,327b382f-360c-4f
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Deezer,AE,2025-Q1,4658,6.0554,USD,e4a13c21-0539-46
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Deezer,EG,2025-Q1,2692,3.4996,USD,e2c45d3d-421f-4d
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Spotify,ZA,2025-Q2,805948,1208.922,USD,4f5a1054-ee10-49
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Spotify,NG,2025-Q2,169324,67.7296,USD,344dc801-aae7-43
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Spotify,GB,2025-Q2,166556,632.9128,USD,ba2be4b9-9389-49
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Spotify,US,2025-Q2,119785,479.14,USD,0045af2c-78bb-41
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Spotify,KE,2025-Q2,88190,35.276,USD,32c5b9bd-54c9-4e
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Spotify,FR,2025-Q2,58343,175.029,USD,ce59c7b8-fdda-49
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Spotify,AE,2025-Q2,49903,129.7478,USD,af1edaf8-076c-43
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Spotify,EG,2025-Q2,29229,11.6916,USD,ac001e9c-70ec-4e
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Apple Music,ZA,2025-Q2,369252,1033.9056,USD,74e12fc9-aa2b-44
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Apple Music,NG,2025-Q2,75458,52.8206,USD,c033c4a7-dca9-45
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Apple Music,GB,2025-Q2,66648,433.212,USD,7067b481-31a0-43
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Apple Music,US,2025-Q2,52120,364.84,USD,0eba9429-5372-4c
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Apple Music,KE,2025-Q2,38743,27.1201,USD,9978360b-6956-42
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Apple Music,FR,2025-Q2,24047,125.0444,USD,6553d557-2c38-4b
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Apple Music,AE,2025-Q2,20146,92.6716,USD,f3319fb9-2574-43
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Apple Music,EG,2025-Q2,13840,9.688,USD,df906852-e138-45
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,YouTube Music,ZA,2025-Q2,273267,109.3068,USD,9bd7234c-33c2-4c
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,YouTube Music,NG,2025-Q2,54009,5.4009,USD,440d2e69-3c51-4b
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,YouTube Music,GB,2025-Q2,44549,49.0039,USD,5621a7bb-3567-4a
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,YouTube Music,US,2025-Q2,38035,45.642,USD,451e0060-5dc1-47
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,YouTube Music,KE,2025-Q2,29927,2.9927,USD,74c9a211-c0c6-42
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,YouTube Music,FR,2025-Q2,18542,16.6878,USD,d99a8b71-2ea3-41
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,YouTube Music,AE,2025-Q2,13693,10.9544,USD,1c93fcf8-3b86-43
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,YouTube Music,EG,2025-Q2,9994,0.9994,USD,6d95b130-1617-48
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Boomplay,ZA,2025-Q2,90783,18.1566,USD,1f78b529-3b42-47
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Boomplay,NG,2025-Q2,19483,1.9483,USD,fd57b406-3d0f-4d
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Boomplay,GB,2025-Q2,18415,3.683,USD,1450534c-a783-47
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Boomplay,US,2025-Q2,12438,2.4876,USD,9bd2baa6-c8ab-41
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Boomplay,KE,2025-Q2,10979,1.0979,USD,92526619-3bd0-4a
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Boomplay,FR,2025-Q2,7137,1.4274,USD,0f7b58ab-f822-44
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Boomplay,AE,2025-Q2,4926,0.9852,USD,ac5c4059-ce4c-46
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Boomplay,EG,2025-Q2,3475,0.695,USD,3583920c-7d6f-4c
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Deezer,ZA,2025-Q2,71286,92.6718,USD,87ce7f7a-b630-47
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Deezer,NG,2025-Q2,13342,4.0026,USD,65ca77d0-1616-4f
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Deezer,GB,2025-Q2,10839,32.517,USD,e851a6fd-c2b5-48
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Deezer,US,2025-Q2,9279,12.0627,USD,224dc726-b30d-4e
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Deezer,KE,2025-Q2,6647,8.6411,USD,d3c8be3c-321e-4d
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Deezer,FR,2025-Q2,4650,13.02,USD,f7085f84-bc75-48
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Deezer,AE,2025-Q2,3641,4.7333,USD,50c757a7-3338-4d
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Deezer,EG,2025-Q2,2261,2.9393,USD,d0181cd0-8c21-4d
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Spotify,ZA,2025-Q3,753683,1130.5245,USD,70a39897-292b-4b
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Spotify,NG,2025-Q3,181827,72.7308,USD,8006eef3-f6d4-4b
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Spotify,GB,2025-Q3,146387,556.2706,USD,4f146c13-2c50-44
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Spotify,US,2025-Q3,116870,467.48,USD,d0e8caff-f66f-46
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Spotify,KE,2025-Q3,88816,35.5264,USD,a84a63dc-5e9f-45
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Spotify,FR,2025-Q3,52275,156.825,USD,55784d9a-4457-45
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Spotify,AE,2025-Q3,44683,116.1758,USD,ab539468-9fc4-44
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Spotify,EG,2025-Q3,29027,11.6108,USD,bca178e5-c91f-4d
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Apple Music,ZA,2025-Q3,381092,1067.0576,USD,131cfaf0-1f2f-46
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Apple Music,NG,2025-Q3,78343,54.8401,USD,85d2e080-5ea0-45
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Apple Music,GB,2025-Q3,61508,399.802,USD,f50ac91d-1b3b-42
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Apple Music,US,2025-Q3,53618,375.326,USD,7223ce46-acd2-4c
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Apple Music,KE,2025-Q3,39026,27.3182,USD,075f8f6a-33b4-49
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Apple Music,FR,2025-Q3,23466,122.0232,USD,12a20077-fbae-4d
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Apple Music,AE,2025-Q3,17512,80.5552,USD,7759918f-dbc3-46
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Apple Music,EG,2025-Q3,13507,9.4549,USD,6ff87992-5029-43
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,YouTube Music,ZA,2025-Q3,262683,105.0732,USD,c190575e-99fb-49
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,YouTube Music,NG,2025-Q3,52994,5.2994,USD,445d2534-1a1e-40
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,YouTube Music,GB,2025-Q3,48216,53.0376,USD,32621208-2eb1-44
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,YouTube Music,US,2025-Q3,38586,46.3032,USD,15f2562d-a0d7-44
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,YouTube Music,KE,2025-Q3,25474,2.5474,USD,bf4fbb31-820e-4d
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,YouTube Music,FR,2025-Q3,18513,16.6617,USD,e6d3ed31-274c-47
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,YouTube Music,AE,2025-Q3,13749,10.9992,USD,26347e65-8136-45
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,YouTube Music,EG,2025-Q3,8104,0.8104,USD,d794d54b-5773-4b
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Boomplay,ZA,2025-Q3,96824,19.3648,USD,bb27d849-3359-43
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Boomplay,NG,2025-Q3,20789,2.0789,USD,59e29fb7-11db-46
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Boomplay,GB,2025-Q3,16373,3.2746,USD,f286c9a1-7b5b-41
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Boomplay,US,2025-Q3,14537,2.9074,USD,211eccc2-aa2c-4f
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Boomplay,KE,2025-Q3,10058,1.0058,USD,056f2019-fbd4-41
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Boomplay,FR,2025-Q3,7214,1.4428,USD,1b596cc1-0669-4f
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Boomplay,AE,2025-Q3,5106,1.0212,USD,080df1b1-5d40-43
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Boomplay,EG,2025-Q3,3281,0.6562,USD,94c22982-c22e-4a
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Deezer,ZA,2025-Q3,64232,83.5016,USD,166c54de-0019-47
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Deezer,NG,2025-Q3,14165,4.2495,USD,8a6dffa4-8fa8-4b
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Deezer,GB,2025-Q3,12161,36.483,USD,eff7c5f1-3df2-45
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Deezer,US,2025-Q3,9556,12.4228,USD,12848d87-57c6-48
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Deezer,KE,2025-Q3,6762,8.7906,USD,8ae35d22-7101-44
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Deezer,FR,2025-Q3,4573,12.8044,USD,ab884d03-5cfd-49
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Deezer,AE,2025-Q3,3504,4.5552,USD,259c08ce-895f-45
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Deezer,EG,2025-Q3,2211,2.8743,USD,57687c53-7d44-4b
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Spotify,ZA,2025-Q4,529573,794.3595,USD,ab986d74-e9eb-40
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Spotify,NG,2025-Q4,124429,49.7716,USD,bd51a12f-a4b1-4e
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Spotify,GB,2025-Q4,97043,368.7634,USD,27e9d67e-51c5-4f
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Spotify,US,2025-Q4,84690,338.76,USD,438d1097-f0dd-4f
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Spotify,KE,2025-Q4,66972,26.7888,USD,7d830c0b-f1ce-4f
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Spotify,FR,2025-Q4,39200,117.6,USD,83bb363f-9a41-4d
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Spotify,AE,2025-Q4,29429,76.5154,USD,71ad3a3e-c1b5-44
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Spotify,EG,2025-Q4,21415,8.566,USD,eaa056b2-4c54-40
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Apple Music,ZA,2025-Q4,250389,701.0892,USD,897f179f-45b2-43
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Apple Music,NG,2025-Q4,49793,34.8551,USD,b6bedccd-e427-4b
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Apple Music,GB,2025-Q4,45205,293.8325,USD,26ecfc49-6e19-46
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Apple Music,US,2025-Q4,37009,259.063,USD,28bedc34-909d-4d
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Apple Music,KE,2025-Q4,25162,17.6134,USD,e65e8a04-e4da-4c
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Apple Music,FR,2025-Q4,16158,84.0216,USD,3cf39bcb-931d-45
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Apple Music,AE,2025-Q4,13987,64.3402,USD,5b1fa3be-0669-4d
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Apple Music,EG,2025-Q4,8523,5.9661,USD,ba17555b-ea80-4a
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,YouTube Music,ZA,2025-Q4,173560,69.424,USD,db1e76cd-ed8e-4f
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,YouTube Music,NG,2025-Q4,42670,4.267,USD,f5faa8cb-b3fe-4a
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,YouTube Music,GB,2025-Q4,33852,37.2372,USD,68480d6e-d069-42
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,YouTube Music,US,2025-Q4,26668,32.0016,USD,db844d44-cdc0-4e
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,YouTube Music,KE,2025-Q4,19887,1.9887,USD,7edfadb9-7d40-4f
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,YouTube Music,FR,2025-Q4,14009,12.6081,USD,867b9b47-bbe4-47
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,YouTube Music,AE,2025-Q4,9332,7.4656,USD,c1c9be7c-bd56-4f
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,YouTube Music,EG,2025-Q4,6607,0.6607,USD,c7d73212-ccf1-47
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Boomplay,ZA,2025-Q4,73243,14.6486,USD,5b453727-713e-4d
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Boomplay,NG,2025-Q4,17148,1.7148,USD,e89283e7-1093-4e
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Boomplay,GB,2025-Q4,12864,2.5728,USD,c06cc457-312d-46
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Boomplay,US,2025-Q4,9674,1.9348,USD,031bf6f3-fdf5-40
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Boomplay,KE,2025-Q4,7097,0.7097,USD,aa12df55-1af0-43
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Boomplay,FR,2025-Q4,5537,1.1074,USD,2e835f63-a2e9-49
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Boomplay,AE,2025-Q4,3669,0.7338,USD,7dd1ea26-4f3f-4d
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Boomplay,EG,2025-Q4,2537,0.5074,USD,a69220d1-a4db-40
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Deezer,ZA,2025-Q4,49342,64.1446,USD,04fca003-37e7-45
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Deezer,NG,2025-Q4,9276,2.7828,USD,8a56c2bf-4847-4b
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Deezer,GB,2025-Q4,7633,22.899,USD,c4e1684d-06f5-44
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Deezer,US,2025-Q4,7306,9.4978,USD,57c9eedc-7d0e-44
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Deezer,KE,2025-Q4,5457,7.0941,USD,a2dae1c6-a146-41
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Deezer,FR,2025-Q4,3599,10.0772,USD,e2693149-3da8-41
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Deezer,AE,2025-Q4,2675,3.4775,USD,12be84d9-8e3d-46
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Deezer,EG,2025-Q4,1513,1.9669,USD,b1c33439-4289-4b
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Spotify,ZA,2026-Q1,519023,778.5345,USD,9303f9be-7cd8-49
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Spotify,NG,2026-Q1,103465,41.386,USD,207f89e6-6083-41
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Spotify,GB,2026-Q1,89772,341.1336,USD,8ddd3eab-46b4-4f
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Spotify,US,2026-Q1,76835,307.34,USD,43803b74-4d20-4b
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Spotify,KE,2026-Q1,53803,21.5212,USD,7be08708-b065-47
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Spotify,FR,2026-Q1,38305,114.915,USD,d9f3cffa-e129-4a
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Spotify,AE,2026-Q1,27215,70.759,USD,8ce2547f-9a01-42
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Spotify,EG,2026-Q1,18999,7.5996,USD,e76177fd-0b1a-47
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Apple Music,ZA,2026-Q1,227623,637.3444,USD,63e378c1-08c6-46
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Apple Music,NG,2026-Q1,55627,38.9389,USD,fb68e2d3-dc98-47
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Apple Music,GB,2026-Q1,40289,261.8785,USD,2cb9a711-343f-41
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Apple Music,US,2026-Q1,36259,253.813,USD,81faac73-4157-42
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Apple Music,KE,2026-Q1,27625,19.3375,USD,7d475cdc-f0eb-42
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Apple Music,FR,2026-Q1,16205,84.266,USD,4a48ad21-cdb1-42
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Apple Music,AE,2026-Q1,12493,57.4678,USD,88c3dd73-4123-47
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Apple Music,EG,2026-Q1,8531,5.9717,USD,5692f060-dc94-48
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,YouTube Music,ZA,2026-Q1,184213,73.6852,USD,40ac73b6-a685-4a
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,YouTube Music,NG,2026-Q1,35755,3.5755,USD,957e9618-abf3-47
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,YouTube Music,GB,2026-Q1,33734,37.1074,USD,5918384d-640d-42
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,YouTube Music,US,2026-Q1,23603,28.3236,USD,1346836e-1f00-41
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,YouTube Music,KE,2026-Q1,19195,1.9195,USD,67505d43-513b-4f
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,YouTube Music,FR,2026-Q1,12489,11.2401,USD,57d4e755-7665-44
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,YouTube Music,AE,2026-Q1,10507,8.4056,USD,737c00e6-d3ea-4d
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,YouTube Music,EG,2026-Q1,6753,0.6753,USD,e8658a23-93f9-4d
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Boomplay,ZA,2026-Q1,61696,12.3392,USD,9e25085b-6074-4f
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Boomplay,NG,2026-Q1,15988,1.5988,USD,0b64b41e-bc52-43
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Boomplay,GB,2026-Q1,12782,2.5564,USD,0d707482-ad6e-49
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Boomplay,US,2026-Q1,9395,1.879,USD,860bb926-3035-4d
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Boomplay,KE,2026-Q1,7269,0.7269,USD,0926248f-59e0-4c
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Boomplay,FR,2026-Q1,5437,1.0874,USD,c678ae82-c7ab-42
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Boomplay,AE,2026-Q1,3425,0.685,USD,cbcae705-0854-45
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Boomplay,EG,2026-Q1,2390,0.478,USD,e2fe70fe-000f-4c
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Deezer,ZA,2026-Q1,45813,59.5569,USD,f78a4cd8-b782-42
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Deezer,NG,2026-Q1,9309,2.7927,USD,a41d033d-20c9-4c
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Deezer,GB,2026-Q1,8278,24.834,USD,0379358e-b90b-44
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Deezer,US,2026-Q1,6566,8.5358,USD,4b86253b-03a7-4f
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Deezer,KE,2026-Q1,5389,7.0057,USD,99a3fa93-179d-4f
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Deezer,FR,2026-Q1,2994,8.3832,USD,f6716cad-a6b6-40
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Deezer,AE,2026-Q1,2357,3.0641,USD,5e2fdc7e-abd7-47
ZA007,UZ007,Ghost,Focalistic,Def Jam Africa,ZA,Deezer,EG,2026-Q1,1665,2.1645,USD,8cae8fdf-e500-4c
BR001,UB001,Envolver,Anitta,Warner,BR,Spotify,BR,2024-Q3,16865222,30357.3996,USD,51469d65-6494-44
BR001,UB001,Envolver,Anitta,Warner,BR,Spotify,PT,2024-Q3,1284328,3210.82,USD,f20ca698-ca85-46
BR001,UB001,Envolver,Anitta,Warner,BR,Spotify,US,2024-Q3,857125,3428.5,USD,f2d8cb23-e26a-48
BR001,UB001,Envolver,Anitta,Warner,BR,Spotify,AR,2024-Q3,905409,724.3272,USD,8d42b980-4df2-43
BR001,UB001,Envolver,Anitta,Warner,BR,Spotify,CO,2024-Q3,418342,502.0104,USD,83d43b31-22bb-49
BR001,UB001,Envolver,Anitta,Warner,BR,Spotify,GB,2024-Q3,483885,1838.763,USD,a635699a-e546-42
BR001,UB001,Envolver,Anitta,Warner,BR,Apple Music,BR,2024-Q3,8281560,26500.992,USD,fdcd6827-550d-44
BR001,UB001,Envolver,Anitta,Warner,BR,Apple Music,PT,2024-Q3,584737,2572.8428,USD,80398d07-ed63-4d
BR001,UB001,Envolver,Anitta,Warner,BR,Apple Music,US,2024-Q3,409057,2863.399,USD,5eb62f05-680f-40
BR001,UB001,Envolver,Anitta,Warner,BR,Apple Music,AR,2024-Q3,409949,614.9235,USD,4bee9d8c-e195-44
BR001,UB001,Envolver,Anitta,Warner,BR,Apple Music,CO,2024-Q3,202102,444.6244,USD,0af2f534-3600-46
BR001,UB001,Envolver,Anitta,Warner,BR,Apple Music,GB,2024-Q3,172236,1119.534,USD,5bc5162f-8c00-44
BR001,UB001,Envolver,Anitta,Warner,BR,YouTube Music,BR,2024-Q3,5466629,2733.3145,USD,efac59af-f946-44
BR001,UB001,Envolver,Anitta,Warner,BR,YouTube Music,PT,2024-Q3,389245,311.396,USD,4ff34a6a-4a31-4c
BR001,UB001,Envolver,Anitta,Warner,BR,YouTube Music,US,2024-Q3,301083,361.2996,USD,26187720-fa35-4d
BR001,UB001,Envolver,Anitta,Warner,BR,YouTube Music,AR,2024-Q3,287681,57.5362,USD,68ab54ea-989b-45
BR001,UB001,Envolver,Anitta,Warner,BR,YouTube Music,CO,2024-Q3,127965,51.186,USD,c1ad2061-fdf0-44
